Dress_ID,Style,Price,Rating,Size,Season,NeckLine,SleeveLength,waiseline,Material,FabricType,Decoration,Pattern Type,Recommendation,,Date
1190380701,vintage,High,0,L,Automn,o-neck,full,natural,polyster,null,null,print,0,,18-05-2024
966005983,Brief,Average,4.6,L,Spring,o-neck,full,natural,silk,chiffon,embroidary,print,1,,19-05-2024
876339541,cute,Low,4.5,M,Summer,o-neck,butterfly,natural,chiffonfabric,chiffon,bow,dot,0,,20-05-2024
1068332458,bohemian,Low,0,M,Summer,v-neck,sleevless,empire,null,null,null,print,0,,21-05-2024
1220707172,Casual,Average,0,XL,Summer,o-neck,full,null,cotton,null,null,solid,0,,22-05-2024
1219677488,Novelty,Average,0,free,Automn,o-neck,short,natural,polyster,broadcloth,lace,null,0,,23-05-2024
1113094204,Flare,Average,0,free,Spring,v-neck,short,empire,cotton,broadcloth,beading,solid,1,,24-05-2024
985292672,bohemian,Low,0,free,Summer,v-neck,sleevless,natural,nylon,chiffon,null,null,1,,25-05-2024
1117293701,party,Average,5,free,Summer,o-neck,full,natural,polyster,broadcloth,lace,solid,0,,26-05-2024
898481530,Flare,Average,0,free,Spring,v-neck,short,null,nylon,null,null,animal,0,,27-05-2024
957723897,sexy,Low,4.7,M,Winter,o-neck,threequarter,null,null,chiffon,lace,print,1,,28-05-2024
749031896,vintage,Average,4.8,M,Summer,o-neck,short,empire,cotton,jersey,null,animal,1,,29-05-2024
1055411544,Casual,Low,5,M,Summer,boat-neck,short,null,cotton,null,sashes,solid,0,,30-05-2024
1162628131,Casual,Low,0,free,Winter,boat-neck,full,null,other,other,lace,null,0,,31-05-2024
624314841,cute,Average,4.7,L,spring,o-neck,short,null,cotton,null,sashes,solid,1,,01-06-2024
830467746,bohemian,Medium,5,free,Automn,o-neck,full,natural,null,null,hollowout,patchwork,1,,02-06-2024
840857118,Brief,Average,0,M,Winter,peterpan-collor,threequarter,natural,cotton,null,null,patchwork,0,,03-06-2015
